tweet,tokens,label
bruh im tired nigga retweetin miley cyrus naked bitch aint type bad lmaooo,"['bruh', 'im', 'tired', 'nigga', 'retweetin', 'miley', 'cyrus', 'naked', 'bitch', 'aint', 'type', 'bad', 'lmaooo']",0
tony romo mavs game dont mean still bitch lmao fuk cowgirl lol bitch fuck,"['tony', 'romo', 'mavs', 'game', 'dont', 'mean', 'still', 'bitch', 'lmao', 'fuk', 'cowgirl', 'lol', 'bitch', 'fuck']",0
holy shit freddie highmore charlie chocolate factory roll floor laughing,"['holy', 'shit', 'freddie', 'highmore', 'charlie', 'chocolate', 'factory', 'roll', 'floor', 'laughing']",0
dont want sex gf feel like im using anonymous whata faggot,"['dont', 'want', 'sex', 'gf', 'feel', 'like', 'im', 'using', 'anonymous', 'whata', 'faggot']",0
one follower somebody bitch dont,"['one', 'follower', 'somebody', 'bitch', 'dont']",0
ya bitch always bitching clearly care annoying bitch,"['ya', 'bitch', 'always', 'bitching', 'clearly', 'care', 'annoying', 'bitch']",0
catfish hoe thinkin slick nigga catching,"['catfish', 'hoe', 'thinkin', 'slick', 'nigga', 'catching']",0
cant worry bitch aint worried bout real,"['cant', 'worry', 'bitch', 'aint', 'worried', 'bout', 'real']",0
side hoe insecure nigga cant handle real one,"['side', 'hoe', 'insecure', 'nigga', 'cant', 'handle', 'real', 'one']",0
lmao bitch come scooting tent like fuck shit,"['lmao', 'bitch', 'come', 'scooting', 'tent', 'like', 'fuck', 'shit']",0
cousin said share hoe brother said sharing caring love brother,"['cousin', 'said', 'share', 'hoe', 'brother', 'said', 'sharing', 'caring', 'love', 'brother']",0
im hungry ionn wan na spend money foodbroke hoe problem,"['im', 'hungry', 'ionn', 'wan', 'na', 'spend', 'money', 'foodbroke', 'hoe', 'problem']",0
dese hoe lyin u nigga,"['dese', 'hoe', 'lyin', 'u', 'nigga']",0
oh yeah fuck bitch,"['oh', 'yeah', 'fuck', 'bitch']",0
eli manning threw nflleading th interception season lmao trash,"['eli', 'manning', 'threw', 'nflleading', 'th', 'interception', 'season', 'lmao', 'trash']",0
usc senior rb anthony brown call head coach steve sarkisian racist quits team he bitch,"['usc', 'senior', 'rb', 'anthony', 'brown', 'call', 'head', 'coach', 'steve', 'sarkisian', 'racist', 'quits', 'team', 'he', 'bitch']",0
guess also zero time mansplaining adios stfu pussy,"['guess', 'also', 'zero', 'time', 'mansplaining', 'adios', 'stfu', 'pussy']",0
chilling sexy scally lad,"['chilling', 'sexy', 'scally', 'lad']",0
aint sharing bitch mine mine,"['aint', 'sharing', 'bitch', 'mine', 'mine']",0
money impress simple broke bitch,"['money', 'impress', 'simple', 'broke', 'bitch']",0
pisces never anybodys bitch dont let people control change rigghhht,"['pisces', 'never', 'anybodys', 'bitch', 'dont', 'let', 'people', 'control', 'change', 'rigghhht']",0
tuku ho idk blah blah blah,"['tuku', 'ho', 'idk', 'blah', 'blah', 'blah']",0
im mad cuh hahaha suure tuku ho ita,"['im', 'mad', 'cuh', 'hahaha', 'suure', 'tuku', 'ho', 'ita']",0
hoe crazy,"['hoe', 'crazy']",0
aint ever gon na slice bitch kevin hart,"['aint', 'ever', 'gon', 'na', 'slice', 'bitch', 'kevin', 'hart']",0
oomf fuckin fine tho dam dont bitch,"['oomf', 'fuckin', 'fine', 'tho', 'dam', 'dont', 'bitch']",0
wonder girl gave head boy drink magaluf twitter probly sends nude fag,"['wonder', 'girl', 'gave', 'head', 'boy', 'drink', 'magaluf', 'twitter', 'probly', 'sends', 'nude', 'fag']",0
newsatquestions yeah bitch yeah bitch call maybe b steveo c later jesse pinkman,"['newsatquestions', 'yeah', 'bitch', 'yeah', 'bitch', 'call', 'maybe', 'b', 'steveo', 'c', 'later', 'jesse', 'pinkman']",0
hickies thigh right pussy right,"['hickies', 'thigh', 'right', 'pussy', 'right']",0
would still love im longer young beautiful ugly monkey as,"['would', 'still', 'love', 'im', 'longer', 'young', 'beautiful', 'ugly', 'monkey', 'as']",0
yall come frontbitch aint coming,"['yall', 'come', 'frontbitch', 'aint', 'coming']",0
faggot bitch,"['faggot', 'bitch']",0
yea im ipad dont work friday let ball faggot work,"['yea', 'im', 'ipad', 'dont', 'work', 'friday', 'let', 'ball', 'faggot', 'work']",0
scally lad would get,"['scally', 'lad', 'would', 'get']",0
gerryshalloweenparty halloween yesterday stupid nigger,"['gerryshalloweenparty', 'halloween', 'yesterday', 'stupid', 'nigger']",1
chrus still supahot tho walk teacher test drop test bitch fohead,"['chrus', 'still', 'supahot', 'tho', 'walk', 'teacher', 'test', 'drop', 'test', 'bitch', 'fohead']",0
love eating pussy lol never get full lol eat shit forever lol ever,"['love', 'eating', 'pussy', 'lol', 'never', 'get', 'full', 'lol', 'eat', 'shit', 'forever', 'lol', 'ever']",0
slush hoe nasty anyway famthem hoe taste like med,"['slush', 'hoe', 'nasty', 'anyway', 'famthem', 'hoe', 'taste', 'like', 'med']",0
slush hoe nasty anyway fam,"['slush', 'hoe', 'nasty', 'anyway', 'fam']",0
bobby bitchby getting live fuck hell yea play hoe workout,"['bobby', 'bitchby', 'getting', 'live', 'fuck', 'hell', 'yea', 'play', 'hoe', 'workout']",0
yo bitch gucci mane bitch stoner,"['yo', 'bitch', 'gucci', 'mane', 'bitch', 'stoner']",0
ride bitch handle bar,"['ride', 'bitch', 'handle', 'bar']",0
aint hoe get traphoussseeeee,"['aint', 'hoe', 'get', 'traphoussseeeee']",0
sad tv character death still bitter stark man,"['sad', 'tv', 'character', 'death', 'still', 'bitter', 'stark', 'man']",0
harbor bitch party bus hoe lol,"['harbor', 'bitch', 'party', 'bus', 'hoe', 'lol']",0
pussy love,"['pussy', 'love']",0
ultraviolence video coming little bitch mtvhottest lana del rey bitchy promo,"['ultraviolence', 'video', 'coming', 'little', 'bitch', 'mtvhottest', 'lana', 'del', 'rey', 'bitchy', 'promo']",0
way fuck bitch lmfao kittycopter,"['way', 'fuck', 'bitch', 'lmfao', 'kittycopter']",0
smuggler explains helped fighter along jihadi highway,"['smuggler', 'explains', 'helped', 'fighter', 'along', 'jihadi', 'highway']",0
aww avis look cute together got ta get ike avi bitch,"['aww', 'avis', 'look', 'cute', 'together', 'got', 'ta', 'get', 'ike', 'avi', 'bitch']",0
simple dont hoedont worry exposed fight mewhy,"['simple', 'dont', 'hoedont', 'worry', 'exposed', 'fight', 'mewhy']",0
why bitch boosting size isnt exactly healthy tho,"['why', 'bitch', 'boosting', 'size', 'isnt', 'exactly', 'healthy', 'tho']",0
bet bitch kim bye,"['bet', 'bitch', 'kim', 'bye']",0
damn near got ta protect tweet stalker annoying got dope dick drive bitch loco,"['damn', 'near', 'got', 'ta', 'protect', 'tweet', 'stalker', 'annoying', 'got', 'dope', 'dick', 'drive', 'bitch', 'loco']",0
im making marack girlfriend aye b pullin hoe like taught,"['im', 'making', 'marack', 'girlfriend', 'aye', 'b', 'pullin', 'hoe', 'like', 'taught']",0
bruno fag boy love,"['bruno', 'fag', 'boy', 'love']",0
must bitch sike naw always beefing,"['must', 'bitch', 'sike', 'naw', 'always', 'beefing']",0
yankee look rally bottom th rallycap,"['yankee', 'look', 'rally', 'bottom', 'th', 'rallycap']",0
dont take advantage nice person hoe everyjuan,"['dont', 'take', 'advantage', 'nice', 'person', 'hoe', 'everyjuan']",0
happy birthday bitch nigga thanks pal,"['happy', 'birthday', 'bitch', 'nigga', 'thanks', 'pal']",0
sad knowing hoe wont fuck bc aint got stack wait till friday,"['sad', 'knowing', 'hoe', 'wont', 'fuck', 'bc', 'aint', 'got', 'stack', 'wait', 'till', 'friday']",0
cinco shit harder fucc niggayee fucc wit rich homie cuz dat ya homeboy fucc nicca,"['cinco', 'shit', 'harder', 'fucc', 'niggayee', 'fucc', 'wit', 'rich', 'homie', 'cuz', 'dat', 'ya', 'homeboy', 'fucc', 'nicca']",0
ewww said last sundayas last sunday read nigs,"['ewww', 'said', 'last', 'sundayas', 'last', 'sunday', 'read', 'nigs']",0
punch real nigga face cause pussy nigga gon na punch right back strong mush shake,"['punch', 'real', 'nigga', 'face', 'cause', 'pussy', 'nigga', 'gon', 'na', 'punch', 'right', 'back', 'strong', 'mush', 'shake']",0
pussy still fresh something stank girl say,"['pussy', 'still', 'fresh', 'something', 'stank', 'girl', 'say']",0
as slapping one greatest thing haha slapped girl as got mad aint get pussy week,"['as', 'slapping', 'one', 'greatest', 'thing', 'haha', 'slapped', 'girl', 'as', 'got', 'mad', 'aint', 'get', 'pussy', 'week']",0
yeah texan much better fucking retard see youre mad,"['yeah', 'texan', 'much', 'better', 'fucking', 'retard', 'see', 'youre', 'mad']",0
nd wtf dark bitch blonde please several seat hoe looking like blackmilds,"['nd', 'wtf', 'dark', 'bitch', 'blonde', 'please', 'several', 'seat', 'hoe', 'looking', 'like', 'blackmilds']",0
there lane bitch need stay left n get right fuck outta face,"['there', 'lane', 'bitch', 'need', 'stay', 'left', 'n', 'get', 'right', 'fuck', 'outta', 'face']",0
hate boy deny bitch smh,"['hate', 'boy', 'deny', 'bitch', 'smh']",0
ya nigs still saying yall dont eat butt straight face,"['ya', 'nigs', 'still', 'saying', 'yall', 'dont', 'eat', 'butt', 'straight', 'face']",0
im bos as bitch need sit corner,"['im', 'bos', 'as', 'bitch', 'need', 'sit', 'corner']",0
he hoe cant,"['he', 'hoe', 'cant']",0
paul thinkin bout gettin rental da weekend oooh shit bitch betta stay da street,"['paul', 'thinkin', 'bout', 'gettin', 'rental', 'da', 'weekend', 'oooh', 'shit', 'bitch', 'betta', 'stay', 'da', 'street']",0
bitch hold nigga get locked nigga go college military different story,"['bitch', 'hold', 'nigga', 'get', 'locked', 'nigga', 'go', 'college', 'military', 'different', 'story']",0
friend hate ratchet hoe,"['friend', 'hate', 'ratchet', 'hoe']",0
love fuck nigga hoe,"['love', 'fuck', 'nigga', 'hoe']",0
hot meat sexy fuck scally lad would love meet trainer,"['hot', 'meat', 'sexy', 'fuck', 'scally', 'lad', 'would', 'love', 'meet', 'trainer']",0
sniff perved scally lad fuck yeah,"['sniff', 'perved', 'scally', 'lad', 'fuck', 'yeah']",0
bitch love sosa,"['bitch', 'love', 'sosa']",0
legit watched second wtf prob cause retarded smh,"['legit', 'watched', 'second', 'wtf', 'prob', 'cause', 'retarded', 'smh']",0
name cat idea mr pussy,"['name', 'cat', 'idea', 'mr', 'pussy']",0
woof woof sexy thug boy scally,"['woof', 'woof', 'sexy', 'thug', 'boy', 'scally']",0
u see damn phone ringing married bitch make demand havent called,"['u', 'see', 'damn', 'phone', 'ringing', 'married', 'bitch', 'make', 'demand', 'havent', 'called']",0
tevin favorite sophomore think he funny he really lmaoo he little hoe,"['tevin', 'favorite', 'sophomore', 'think', 'he', 'funny', 'he', 'really', 'lmaoo', 'he', 'little', 'hoe']",0
sex position u call fucking soul outta bitch,"['sex', 'position', 'u', 'call', 'fucking', 'soul', 'outta', 'bitch']",0
bored supposed cute faggot sometimes,"['bored', 'supposed', 'cute', 'faggot', 'sometimes']",1
one man trash another man treasure,"['one', 'man', 'trash', 'another', 'man', 'treasure']",0
dont got type bad bitch thing like iongotnotype,"['dont', 'got', 'type', 'bad', 'bitch', 'thing', 'like', 'iongotnotype']",0
lassen cc coach want feel youll get nig doubt,"['lassen', 'cc', 'coach', 'want', 'feel', 'youll', 'get', 'nig', 'doubt']",1
god teeth gold chain white bitch cocaine,"['god', 'teeth', 'gold', 'chain', 'white', 'bitch', 'cocaine']",0
hoe hoe shhhhh,"['hoe', 'hoe', 'shhhhh']",0
dc call roller chiraq call thots across america known hoe,"['dc', 'call', 'roller', 'chiraq', 'call', 'thots', 'across', 'america', 'known', 'hoe']",0
im gon na miss bitch bus driverno wont dont lie,"['im', 'gon', 'na', 'miss', 'bitch', 'bus', 'driverno', 'wont', 'dont', 'lie']",0
hate bitch try put friendzone bitch im tryin score put endzone soul,"['hate', 'bitch', 'try', 'put', 'friendzone', 'bitch', 'im', 'tryin', 'score', 'put', 'endzone', 'soul']",0
ashley young tried deny bird landed mouth hahaha,"['ashley', 'young', 'tried', 'deny', 'bird', 'landed', 'mouth', 'hahaha']",0
yall gimped aint tht bitch huh lol,"['yall', 'gimped', 'aint', 'tht', 'bitch', 'huh', 'lol']",0
take ride woof woof,"['take', 'ride', 'woof', 'woof']",0
oh god love victoria mitchell bitch love,"['oh', 'god', 'love', 'victoria', 'mitchell', 'bitch', 'love']",0
long distance shit wack knew bitch cheating uh oh,"['long', 'distance', 'shit', 'wack', 'knew', 'bitch', 'cheating', 'uh', 'oh']",0
he right bitch smh,"['he', 'right', 'bitch', 'smh']",0
ban dat pussy life got ta pay millon dollar fine,"['ban', 'dat', 'pussy', 'life', 'got', 'ta', 'pay', 'millon', 'dollar', 'fine']",0
rose red violet blue nigger black know thats true,"['rose', 'red', 'violet', 'blue', 'nigger', 'black', 'know', 'thats', 'true']",0
sitting window sill window open bird try fly smacked protecttheanimals,"['sitting', 'window', 'sill', 'window', 'open', 'bird', 'try', 'fly', 'smacked', 'protecttheanimals']",0
nigga gon nigga nigga sound fuckin retarded,"['nigga', 'gon', 'nigga', 'nigga', 'sound', 'fuckin', 'retarded']",0
video entire medium likely mock crybaby,"['video', 'entire', 'medium', 'likely', 'mock', 'crybaby']",0
im even shy stfu kikis mom hi angelique angelique smile dip cracker soup,"['im', 'even', 'shy', 'stfu', 'kikis', 'mom', 'hi', 'angelique', 'angelique', 'smile', 'dip', 'cracker', 'soup']",0
tim tebow got cut every team nfl already got hoe starkville smh,"['tim', 'tebow', 'got', 'cut', 'every', 'team', 'nfl', 'already', 'got', 'hoe', 'starkville', 'smh']",0
karma bitch damn godprotectshisangels sip tea,"['karma', 'bitch', 'damn', 'godprotectshisangels', 'sip', 'tea']",0
fuckin hot gym pussy fuck yeah,"['fuckin', 'hot', 'gym', 'pussy', 'fuck', 'yeah']",0
jihadi patron hajjaj alajmi arrested kuwait airport,"['jihadi', 'patron', 'hajjaj', 'alajmi', 'arrested', 'kuwait', 'airport']",0
call fireman cause turn hoe,"['call', 'fireman', 'cause', 'turn', 'hoe']",0
could never bby lil dick thts got abortion last bitch oh god,"['could', 'never', 'bby', 'lil', 'dick', 'thts', 'got', 'abortion', 'last', 'bitch', 'oh', 'god']",0
watch woman try argue like dick actually fucked pussy hate bitch,"['watch', 'woman', 'try', 'argue', 'like', 'dick', 'actually', 'fucked', 'pussy', 'hate', 'bitch']",0
smoke weed public fuck cop man wan na dont run come retarded,"['smoke', 'weed', 'public', 'fuck', 'cop', 'man', 'wan', 'na', 'dont', 'run', 'come', 'retarded']",0
tweety bird tho,"['tweety', 'bird', 'tho']",0
pussy sweet like watermelon thotermelon,"['pussy', 'sweet', 'like', 'watermelon', 'thotermelon']",0
twitter rapper dm trash link,"['twitter', 'rapper', 'dm', 'trash', 'link']",0
loud bitch annoy,"['loud', 'bitch', 'annoy']",0
eventually every bitch turn hoe truuu,"['eventually', 'every', 'bitch', 'turn', 'hoe', 'truuu']",0
swear oomf try talking tomorrow pussy,"['swear', 'oomf', 'try', 'talking', 'tomorrow', 'pussy']",0
bitch pretending tf crazy aint never lied,"['bitch', 'pretending', 'tf', 'crazy', 'aint', 'never', 'lied']",0
k bye hoe um bye,"['k', 'bye', 'hoe', 'um', 'bye']",0
jackies retard blondeproblems least make grilled cheese,"['jackies', 'retard', 'blondeproblems', 'least', 'make', 'grilled', 'cheese']",1
ima keep giving pussy as nigga ah reason hate,"['ima', 'keep', 'giving', 'pussy', 'as', 'nigga', 'ah', 'reason', 'hate']",0
photo sole heaven,"['photo', 'sole', 'heaven']",0
stacey dash baddest bitch evaaaa,"['stacey', 'dash', 'baddest', 'bitch', 'evaaaa']",1
side bitch sunday,"['side', 'bitch', 'sunday']",0
fact baldheaded bitch made shit lmao,"['fact', 'baldheaded', 'bitch', 'made', 'shit', 'lmao']",0
fuck wit u tweakin hoe shmurda,"['fuck', 'wit', 'u', 'tweakin', 'hoe', 'shmurda']",0
actin like th day spook,"['actin', 'like', 'th', 'day', 'spook']",0
ill break lil bitch neck wont even feel sorry savage,"['ill', 'break', 'lil', 'bitch', 'neck', 'wont', 'even', 'feel', 'sorry', 'savage']",0
fucking hot scally sneakersex sockfetish sniff trainersex love kinky scallies,"['fucking', 'hot', 'scally', 'sneakersex', 'sockfetish', 'sniff', 'trainersex', 'love', 'kinky', 'scallies']",0
yall dumb as nigga pressed hoe yall weak fuck fuck weed hoe oreo,"['yall', 'dumb', 'as', 'nigga', 'pressed', 'hoe', 'yall', 'weak', 'fuck', 'fuck', 'weed', 'hoe', 'oreo']",0
turn yo bitch eaterrrrrrrrr,"['turn', 'yo', 'bitch', 'eaterrrrrrrrr']",0
dont trust dese hoe nikki told st stay fan screen shot asap finna come chiraq shoot sumn,"['dont', 'trust', 'dese', 'hoe', 'nikki', 'told', 'st', 'stay', 'fan', 'screen', 'shot', 'asap', 'finna', 'come', 'chiraq', 'shoot', 'sumn']",0
aye yall ima tryout bowling team frfr tryout passed tho there two retard,"['aye', 'yall', 'ima', 'tryout', 'bowling', 'team', 'frfr', 'tryout', 'passed', 'tho', 'there', 'two', 'retard']",0
u got u want bitch enjoy crazy party would love attend,"['u', 'got', 'u', 'want', 'bitch', 'enjoy', 'crazy', 'party', 'would', 'love', 'attend']",0
colored contact eye blinder mine cause cant see lmao,"['colored', 'contact', 'eye', 'blinder', 'mine', 'cause', 'cant', 'see', 'lmao']",0
fact dude hoe say dont got hoe,"['fact', 'dude', 'hoe', 'say', 'dont', 'got', 'hoe']",0
im rea start smacking bitch period bluffin best,"['im', 'rea', 'start', 'smacking', 'bitch', 'period', 'bluffin', 'best']",0
life bitch die thats get high cause neva know youre gon na go sister perfect,"['life', 'bitch', 'die', 'thats', 'get', 'high', 'cause', 'neva', 'know', 'youre', 'gon', 'na', 'go', 'sister', 'perfect']",0
one u drug youre still wrong hahahahahahah im bitch sometimes,"['one', 'u', 'drug', 'youre', 'still', 'wrong', 'hahahahahahah', 'im', 'bitch', 'sometimes']",0
im feeling pretty fuckin ghetto smh,"['im', 'feeling', 'pretty', 'fuckin', 'ghetto', 'smh']",0
swears im man easily easily behind austin nip,"['swears', 'im', 'man', 'easily', 'easily', 'behind', 'austin', 'nip']",0
true ride die bitch fuck hahahahah,"['true', 'ride', 'die', 'bitch', 'fuck', 'hahahahah']",0
hgwells charlie chaplin history photography,"['hgwells', 'charlie', 'chaplin', 'history', 'photography']",0
see bruno bitch as twitter wtf bruno see drake voice,"['see', 'bruno', 'bitch', 'as', 'twitter', 'wtf', 'bruno', 'see', 'drake', 'voice']",0
im cool faggot chill tf cool nigga,"['im', 'cool', 'faggot', 'chill', 'tf', 'cool', 'nigga']",0
im sure bitch frfr tf,"['im', 'sure', 'bitch', 'frfr', 'tf']",0
twitter source news broadcast fucking retard nbc abc cnn fox etc keeping quiet,"['twitter', 'source', 'news', 'broadcast', 'fucking', 'retard', 'nbc', 'abc', 'cnn', 'fox', 'etc', 'keeping', 'quiet']",0
got couple bitch saying know ima let money talk im like wwyd,"['got', 'couple', 'bitch', 'saying', 'know', 'ima', 'let', 'money', 'talk', 'im', 'like', 'wwyd']",0
grudge weirdosand bitch,"['grudge', 'weirdosand', 'bitch']",0
told mariam cigarette birthday also called trash rn,"['told', 'mariam', 'cigarette', 'birthday', 'also', 'called', 'trash', 'rn']",0
brownie tonight kind,"['brownie', 'tonight', 'kind']",0
text back dont give fuck ill text another bitch damn someone hurt lol,"['text', 'back', 'dont', 'give', 'fuck', 'ill', 'text', 'another', 'bitch', 'damn', 'someone', 'hurt', 'lol']",0
ummmmmm okay got hoe left right yah thang,"['ummmmmm', 'okay', 'got', 'hoe', 'left', 'right', 'yah', 'thang']",0
using ymxb find slope as,"['using', 'ymxb', 'find', 'slope', 'as']",0
